dataset;expressao;mmre
7;'((((((((((x / -9.0) / -1.4545454545454546) + 5.0) - -10.0) - -12.0) - -12.0) + 5.0) + 14.0) - -10.0) + ((x / -52.0) + 7))';0.3547296382220044
7;'((((((-2 + x) / -16.0) - 68.0) / ((-4 / x) - 1.0)) + 6.0) + 11.0)';0.3472392153184565
7;'((((-0.6666666666666666 - x) / -13.142857142857142) - ((7 * ((x / -5) * ((9 / x) * 2))) + 5.0)) - -42.0)';0.356531526878962
7;'(((((((x - 5) + ((-13.0 - (x + (76.0 + (((-6 - (((((((x * -3) * 1.6) * 5) / ((x + x) * 20.0)) - x) - -5) / x)) * 7) + (-8.0 + x))))) / 6)) - 6.0) / 12.0) - -54.0) - -54.0) + 1)';0.3431778041877053
7;'(((((-7 - x) / -12.0) + 13.0) - -27.0) + (8.333333333333334 + (3 / ((9 / (x / ((8 - (((((((-4 * (9 - x)) - 1) * (((-5 * x) / (-7 + x)) / 6.0)) * (4 * ((-9 / x) - 4.0))) / -6) - 1.0) * x)) / (x - 9)))) - 1))))';0.361801232486977
7;'((((-1043.0 + x) / -19.0) - (x / -8)) - -11.0)';0.3543600950059427
7;'(((((2.25 / ((7.199999999999998 - ((x - 6) * 4)) - x)) + (7 + (x - (2 - (6.0 / (x - 1.0)))))) / 11.4) + 15.5) + (((x - 1) * 6) / ((x / 4) - 0.25)))';0.3659778248538918
7;'((((((((-4 - x) / -12.0) - -6) + (((((x + 7) - -36.0) / x) / (-7 + ((((-8 + ((((x + x) / (x + 1)) - -2) / 3.0)) - 1.0) / -5.0) * 9))) / (((x - 2.3333333333333335) / (((6 / (2 * ((x * -9) - (x * -8.0)))) / 7) / 6)) * -5))) + 13.11111111111111) + 13.11111111111111) - -6) + (7 - (x / (((-3 * (x / ((x * (-2 / x)) + 5))) * -2.0) + (x / -3)))))';0.36234509395494535
7;'(((((((((x + 1.0) / 8) - -0.5) * 0.625) - -42.0) - -0.5) + 18.0) - 1.0) - 1.0)';0.3579594916888676
7;'((((-2.25 - (((x / 4) / 6) - -6)) * -2.0) + 9) + 21.0)';0.3621054041530638
7;'((((((((x / 8) + ((((x + (x / 3)) + 5.0) / 3) / -12.0)) - ((3 / x) / (((x * 0.2222222222222222) - 4.0) + 7))) + 4) + 9) + 5.0) + 5.0) - (((35.0 - (x + (-0.7142857142857143 - (-4 * (x / 0.4444444444444444))))) / x) / x))';0.37468586823532557
7;'(((((x + ((-15.0 + (x + 0.75)) * -0.1428571428571429)) / 9) - -12.0) - -12.0) + 4)';0.37693353607984065
7;'(((((((x / 6.0) / 3) + 30.0) + 30.0) - -18.0) - -7) + 30.0)';0.3428671663109962
7;'((((((x + 4) - 1) - 6.0) / (x - (-8 + (x - 7.0)))) - -48.0) - -28.0)';0.3503604693199179
7;'(((((x + 486.0) / -12.0) * -1) + 8.0) - -1.0)';0.3617857513236899
7;'(((((x - 3) / 16.0) + 81.0) - (-2 * ((5 / ((5 * x) / -28.0)) * -345.6))) + 3.0)';0.34559945026212285
7;'((((((((x / 12.0) + 5) + 8.0) + 8.0) + 8.0) + 5) + ((7 * x) / (((x - (-3.5 * ((((((x + 6.0) - -18.0) + (((x + 0.8333333333333334) + ((-2.0 + (x * 7)) / (-14.0 - (-1 * x)))) - 6)) * -5) / 0.2222222222222222) / x))) - -2.0) - (-8 / x)))) + 8.0)';0.3616496038025192
8;'(((((0.23809523809523808 - x) / -7) + 3) + 3) + 3)';0.3971934020850024
8;'((((((x / -9) + (((-10.0 / (-9 * (9 * x))) - 1.0) / x)) * -1.1428571428571428) + 3) - -8.0) + (9 * (-5.0 / x)))';0.3934179740625425
8;'((((x - ((-5 + (-9 + x)) / 6)) / 7) - -12.0) - 1.0)';0.3928078595685136
8;'(((((5 + x) / 8) + 9.0) + 0.10067415730337079) + 1)';0.3933043375503067
8;'((((x - 10.166666666666666) / 8) + 8.0) + 4.0)';0.3933093008237129
8;'((((63.0 + x) / 8) + 7.0) - 4)';0.39351654742773856
8;'((((x + ((-9 / (x - 1.3333333333333333)) * 4)) / 8) + 9) + 2.0)';0.39359138831179846
8;'(((x / 8) + 6) - -5.0)';0.3936941873740461
8;'(((((6.0 + x) / 8.0) + (-4 / ((x + 1.0) - ((-6 - ((-3 / x) - (x / (-8 - (x / 5))))) - -6)))) - -9) + 1.0)';0.3932580839763713
8;'(((((x * 6) / 54.0) + (((2 / x) + x) / 61.85714285714286)) + 8.0) + 2.833333333333333)';0.39427297676914724
8;'(((x / 8) - ((-8 / (-5 + (x / -4))) - ((3.64 / ((-9 + (-11.0 / (4 / ((((5.0 + (((-11.0 - ((x - 8.0) / -7)) - 7.0) / -2)) + x) * (x / -0.375)) / ((x * 6) - 9))))) / (-0.0925925925925926 * (((-1 * x) - 2.0) / (8 - (((x + 2.0) + 1) * 7.0)))))) - -2.0))) + 9.0)';0.39311378006202286
8;'(((x / 7) + 9.0) + (-7 / x))';0.39708434052073804
8;'(((17.0 - (x / -9)) - (((5 / ((1.0 + (-1 - x)) + ((6 * (-5 - (((9 - x) * (18.0 - (x + ((x * 3) / ((-6.0 - (((((((x * -3) + (-79.0 / x)) + 4.0) / -10.0) - (9 - x)) + (-4 + ((5 * (6 - (7.0 + (5 / x)))) - x))) / (x - 6.125))) * -9))))) - -6))) * ((-8 + x) / 2.0)))) + 2) / ((((-6 * (-8.0 + (1709.0 * ((((((x + 6) - x) * 3) + ((-4 / ((x * -3) - 1.0)) - -0.25)) * -6) + (((x - 1) / ((4 * (-9.0 + (((-2.0 + x) / -3) * 6))) + ((x * (-8 / ((-11.0 - (x + 1.0)) + 9))) + x))) - 3.0))))) / -4) / (6.0 / (x - ((-7 - x) * 42.0)))) + 7))) - 3)';0.3990932768104444
8;'(((((((x / (9 / x)) / x) - -18.0) - -2) + (8.555555555555555 * (4.0 / ((-6 * ((x - 259.2) / -6)) / -2)))) - 1.8571428571428572) + (8.555555555555555 * (4.0 / ((-6 * ((x - 259.2) / -6)) / -2))))';0.39772884371338196
8;'((((-2 - x) - -0.5) / -8.3) + 11.0)';0.39233432203982926
8;'((((x / 10.0) + 6.0) + 10.0) - (((((-1.75 * ((8 * x) - 12.0)) / -5) - (((-339.0 + ((x * (-6 + (-21.0 + (-9 - x)))) - 7)) - x) / (((7.075 + ((4 / ((-7 - x) * (5 * x))) - ((-8 / (x + 5.0)) / -8))) - -7) - x))) / -40.0) / 3.0))';0.396916924245711
8;'((((x / 6.875) + (-5.0 / (((-1.0 - ((3 / (((-0.6666666666666667 - (6.0 + (-2 / x))) * x) * x)) * (x / (-75.0 * (x + (((x / 5) * -2.0) * (7 / x))))))) + (-9.0 + (-3 * x))) / (4 - (-9 - x))))) - -7.0) - (1.5 / x))';0.39801223764587845
8;'(((((((x / 8) + 35.0) - 5.0) - (-5 / (((((6.0 + (x + x)) - 3) + 5) - -5.2) / -8))) - 4.0) - 6.0) - 9)';0.39327720005202754
8;'((((((((((-9 / (x + x)) * -7.0) + (6 - (5 - (x - 6.0)))) + 0.45) / 7.5) + 1) + 3) + 3) + 3) + 0.45)';0.39512676770069416
8;'((((((-8 + ((-55.0 / (x * (x * (x + 3)))) * -2.0)) + x) / 8) + (((((-9 / ((-1 - ((((-1 - (-9 - x)) - -1) / -7) / 6)) - (-4 + ((7.0 / (-7 / x)) / -6)))) - x) - 30.0) / x) - 1)) + 2.0) + 12.0)';0.3930681732161998
8;'((((x / 8) + 9.0) - ((((((((-5 + x) - 6.0) - 1.0) * (2 * x)) / ((-7 - ((5 - x) * ((-8 * (((((-40.0 - (x + x)) / -8) + x) * ((x / ((x - (x * x)) + (((-8 / x) * -8) - 3))) / -36.0)) * x)) / -3))) + (1 + x))) + x) - -9) / x)) + 3.0)';0.3931195430056308
8;'(((((x / 8) - 0.35714285714285715) + 16.0) - 4) - 0.9411764705882353)';0.3933324199835922
8;'(((((x - (-2 / (1 + (((6 + x) - x) * (x * -5))))) / 9.0) + 7) + 7) + (-8.0 / (((((((x - 0.5624999999999999) - 8) / (x - (x * x))) * (((2 - ((7 * (((x / 9) * (x / 8)) + x)) - ((((-8 * x) * 3) - -2.0) * ((x - 9.0) - x)))) - 4.0) / ((x / ((-5 + (x / -0.4444444444444444)) - -7)) - -8.0))) - (-2.0 - (-52.0 + ((5 - x) / -7)))) / x) + 5)))';0.39787980707113296
8;'((((x / 7) - -9) - (3 / x)) - (3 / x))';0.39710682608711234
8;'(((((-1 * (x + 2.0)) / -72.0) - (x + 7)) / -8) - -10.0)';0.39297319777523726
8;'(((((x / 7) + 1.0) - -7) + ((-6 / x) / 1.25)) + 1.0)';0.3971338087667615
8;'(((((x / 8) - 6.0) + 6) + (5 + (3 / (-1 - ((((((((5 + ((-8.5 / (2.0 / ((-8 - (18.0 * x)) / 9))) - -8)) - 8.0) - -5) * (1 + (7.4 / (x - ((x + x) * ((0.6666666666666666 * (3 * (-9 - (-3 - (2 / ((((0.6666666666666666 - (-1 - (-3 * x))) - 9.0) / 2) * (x - ((-7 / ((1.7142857142857144 * ((x - 0.2222222222222222) / 3)) - 1)) / -4)))))))) + ((x * (-2.8 / (x + (-9 + (-3.0 / ((((-9 - ((-1 - x) - -12.0)) / -8) - (-2.6666666666666665 + (x + 8.0))) - -4)))))) * 6))))))) * 6) - 8.0) - ((((x / 12.0) * (5 * x)) - ((((-2 * (((63.0 + x) * (-2 - x)) + 15.0)) - 8) / (x - 9)) / 9)) / 4)) / ((2 * (-5 + x)) - x)))))) + 6)';0.39021865044479004
8;'(((x / 8) + 5.0) + 5.7857142857142865)';0.39338966175180445
8;'(((((((x - 1.0) + x) + 16.0) / -9) + x) / 6) + 12.0)';0.3963771640551436
8;'(((((((-1 / (((8 - x) - 5) - (-4.0 / ((x * x) * 7)))) - -8) / (x + 0.2777777777777778)) - 6) * -1.1428571428571428) + ((x + (((x * (((x / -28.0) / x) / 9)) * ((((((x / -14.0) - 9) / (6 / (1 + (x - ((x + 3) / x))))) / -6.0) / 9) - x)) / (-5.0 * x))) / 8.0)) + 4.0)';0.39326336527810096
9;'((((-17.0 - ((-2 * x) - 1.0)) / -5) + x) - 1)';0.3580970203769409
9;'(((x - 3.2) / -4.0) + x)';0.36486197725409936
9;'(((((x / -3) + x) - -0.9259259259259258) - -0.3333333333333333) - (-5.0 / ((-96.0 + x) + (4 / (7.0 / (x * 8))))))';0.337225931113082
9;'(((x - 3.0) - ((-3 + x) / 3)) + 4)';0.359753796292121
9;'(((((x + ((((5 / (-1 * (7.0 / (0.03396739130434783 + (6 - ((x * 5.0) / 7)))))) + 4) / -8.0) - -2)) * 3) / (((x / -3) * 2) * (-1 / x))) / 7) + 1.0)';0.35745481171806104
9;'(((((6 * ((x + (2.4 / (1.5 * x))) / -15.0)) + x) + 1.0) + (x / (x / ((-1 / x) * (5 - x))))) + 1)';0.3550802470344006
9;'(((((15.0 / x) + x) / -3.0) + x) + 2.0)';0.3573408430257193
9;'((((((1 + x) - (2.0 / (5 / x))) - -3.2) - 3) + 0.42857142857142855) + (((2 / (((x - (-7 - x)) - (1.0 + x)) / -5.785714285714286)) * 3) - -3))';0.3509871516405968
9;'((((x / -3) + (x + 1.0)) + 1) + (5 / (((((10.0 - ((0.5555555555555556 / (x * -2)) + 3)) - x) * -4) - 1) - (2.0 * (x + 7.0)))))';0.3539624011794624
9;'(((((x + 1) - (x / 5)) - (x / 5)) + 1) + ((4 + (7 + (x * (-3 / (0.4 + (-2.8333333333333335 - ((x * (-5 - ((((5.0 / (x / 8)) - x) / -9) * (6 * ((x * -1) - (-14.0 / x)))))) + ((((-9.0 + x) / x) - 6) / x)))))))) / (((-54.0 / (((((-2 + x) - x) / 2) - (-7 / (((-5 * ((12.0 / (x + 2)) - 6.0)) - 3) + (2 / (-8 * x))))) - -0.4)) / x) + 14.0)))';0.356002579749685
9;'((((x / -3) + x) + 1.0) + 1.0)';0.359753796292121
9;'(((x - (5 - (6.0 / ((((((5 + x) - x) + 1) / (0.0 - (2 * ((14.0 - ((-7 * x) + (-2 / x))) * x)))) + 8) * ((((8 / ((((x * x) / ((((-1 - x) - 4) * x) * (x / -3.5555555555555554))) - -5) / -7)) / -7) - (4 + (-8 / (-9 - (((x * -2) * x) + 5))))) + (x - 4.0)))))) * -0.4) + x)';0.35826976793776066
9;'((((x / -3) + x) + 2.0) - (1 / x))';0.35901298327157644
9;'(((0.4444444444444444 * x) + (x / 6)) + 3.0)';0.36123711837451195
9;'((((((-0.42857142857142855 + ((x / 3.0) + 2)) + 9) * 0.5) + x) * 0.5) + (((-6 * (-8 + x)) * -1.0) / x))';0.3448472379341129
9;'((((x / -4.0) + x) + 1.0) - 0.075)';0.36472496022602885
9;'((-1.25 + ((5 + x) - ((((6 / (-0.037037037037037035 * (9 * x))) - -1) - (((((2 / x) / (x + 8.0)) / -8) * -6) - x)) / -4))) / 2)';0.3577142862110695
9;'(((((-6 + x) + x) / ((-0.25 - (((x / ((-18.0 + ((x / -2) - 3)) + (-36.0 / (-2 + x)))) - 0.3333333333333333) + x)) * -1)) + x) - (x / 3))';0.3570617895555425
9;'((((0.8333333333333334 * (x + 5.0)) / 1.3333333333333335) - (4 / x)) - (4 / x))';0.35504367508784307
9;'(((((x / 2) - (x / -7)) + (-2 * (8 / ((x - (-3 / x)) * (((-9 + x) + (-8 + x)) + 9))))) - 0.11363636363636363) + 2.0)';0.3574594817916946
9;'((x / -5) + x)';0.3726794185264191
9;'(((((((((-3 + ((4 / (-3 - (((-3 / (((x - 8) / 7) * x)) - -3) + 9))) - -6)) / ((x + (-7 / (-2 / (4 / x)))) + 45.0)) / x) - x) - (x / ((((-9 * x) + x) * -9) * ((-5.0 / (-0.25 / ((-1 * x) / -2))) / 2.0)))) / -3) + (((x - 9.142857142857142) * 7) / 21.0)) - -6.0) - 1)';0.35954711285174723
9;'((((((5 - ((x / (3.3392857142857144 - (3 + ((2 + (-18.0 / (x + x))) * -2)))) - 5)) - x) * -1) / -3.0) + x) - 0.5)';0.3574905128491413
9;'((-1.5 - ((9 * x) / -13.0)) + 3.0)';0.3605906767165742
9;'(((((0.6666666666666666 * x) + 0.75) + (((-2 / x) * 8.0) + 3)) + 0.75) + (-6 / x))';0.3543813529295627
9;'(((x + (((((2 / (x / 5)) - (-5.0 - x)) + (((-7 - (x / -4)) + 1) - 9)) * -4.0) / (-4 - (4 * x)))) + (x / -5)) - ((9.333333333333334 - x) / -9))';0.357998545078018
9;'((((5 + x) * 0.75) * 0.75) + ((((((x * -1) - -0.2857142857142857) / ((x / 3) / -4)) - (((-9 - x) - 3.0) - ((7 - x) - -7.0))) / -6) / ((1 + x) * 42.0)))';0.36267782272391624
9;'((((2.4 + (-8 / (-7 - ((-5 * (4 / x)) + (8 - (3 * (4 + x))))))) + (x / 21.0)) - (4 / (7 * ((x / 7) + (x - 2))))) + (-8 / (-7.0 * (2 / x))))';0.3566238626611453
9;'(((((x / -1) / -36.0) + (-5 + x)) / -3) + x)';0.35890328157110973
9;'((((x / -2.5) + (x - 2)) + 4) - -0.023809523809523808)';0.3590626106296472
10;'((((16.0 / (x * ((-4 - (((-4 / x) + 3) - x)) / 2))) + (x + 24.0)) + x) + 1)';0.45949079544139526
10;'(((21.0 + (x / -9)) - (-5.0 - x)) + x)';0.469488608835549
10;'((14.25 - ((-5 - x) - (4.0 / (((x - 26.0) + 6) + (5 / (-23.333333333333332 + (-20.0 / ((3 * x) - 4.0)))))))) + (x + 5))';0.470908563935495
10;'(((9 + x) + 8) + (x + 7.0))';0.47181617395284026
10;'((((x + 5.0) + ((x + 9.0) + 7)) + 5.0) - (x / 8))';0.4696854600522092
10;'((7 + ((5 * x) / ((-4.5 + (((x / 6) / -2.382978723404255) + x)) + x))) / ((((7 - x) / (-9 * x)) / 6) + (3 / (-9 * (x / -7.0)))))';0.3751471016310559
10;'(((((x + x) + ((x / 5) / ((2 / (-0.4 * x)) * 16.125))) + 14.0) + 10.0) + ((x / 5) / x))';0.42567489455508295
10;'(((2 * x) + 20.0) + (((5 + (1.125 - (-0.14285714285714285 + x))) / 8) + 5.0))';0.4697590924239242
10;'((12.0 + x) * 2)';0.47181617395284026
10;'((((x + x) + 18.0) + 8) - (((x + 2.0) - x) + ((7.0 - (((4 - x) - 3.0) + ((9 - x) + (x + 4.0)))) / x)))';0.4706047138313805
10;'(((((-2.0 + x) + (-2 * (11.0 / (9 - x)))) + ((6 + x) + 9)) + 9) + 4.0)';0.4644380222087176
10;'((((x - ((5 / (8 - x)) - 2.0)) - -12.0) * 2) - (((x / ((-0.019704433497536946 / ((((-1 / x) - -4) - (-8.0 / x)) - 7.0)) * (-2 + (((x - 0.5555555555555556) * 5.0) + 8.0)))) / (8 - x)) - 2.0))';0.4479179182231536
10;'(((((x + 8.0) + x) - -12.0) + 4.0) + (2 + (x / -8)))';0.4696854600522092
10;'(((((27.0 + x) - -0.04953560371517028) + (((x - (x / 5)) - -4) / -9)) - 1.3333333333333333) + x)';0.46895583210255115
10;'((((x - (-9 - x)) - -5) + 1.0) + (((x + 4.0) / ((4 + (1 / ((5 / ((((x - ((-24.5 + (4 + x)) - x)) / (((-2 * ((-4.0 * (9 * (x / -1))) * x)) / 3) - ((6.0 - (((4 + (x - ((x - (5 / x)) + 0.8888888888888888))) * x) + x)) - -10.6))) * (((((1 - x) * 0.125) - 6.0) - -4) - 8.0)) - x)) / ((4 + x) - -4)))) * (x * -9))) - -9))';0.46879699360750837
10;'((((x - (-6 - (7.0 / (((x / (((x - ((-8 - (x / 9)) * (-7 + (-140.0 / ((8 + (-3 - (-4 * x))) + 12.0))))) * 5) + (((x - 9.0) * ((x * (((9 * (((-2 * x) / (x + 8.0)) / -7)) * -56.0) * ((x * -8) + 2))) + x)) - 476.0))) + (((x + x) - x) - 16.0)) / x)))) * 0.5) - (-2 * (7.0 - ((x * -7) / ((-2 + (-28.0 + x)) + 10.555555555555555))))) + (((x - (-6 - (9 / ((-0.3333333333333333 + (((x + x) - x) - 16.0)) / x)))) * 0.5) - (-2 * (7.0 - ((x * -7) / ((-2 + x) + 10.555555555555555))))))';0.4093947636684544
10;'((24.0 + ((x + x) / 2)) + (x + 0.42857142857142855))';0.4714752564863154
10;'(((((x + 5.0) + (x + 1)) + 13.0) + 5.0) - -0.38888888888888895)';0.47143172754727974
10;'((x - (-25.0 - (x / (-82.0 + x)))) + x)';0.46469889384203406
10;'(((((x + 4.0) + (-2 / (((6 - x) + 2.0) + 0.03125))) + 7.0) + 7.0) + (x + 7.0))';0.4693065434068481
10;'((((15.666666666666666 + x) + x) + 9) + (((7 + x) * (((x / -56.0) / 8) / (5 / x))) / 55.0))';0.41667758994890686
10;'((((24.0 + x) + x) + (6 / (x * x))) + (6 / (x * x)))';0.4702280089660806
10;'(((((4.0 + x) - -8.0) + (-5 + (x + 8.0))) + (-1.2857142857142858 / (-5 - (x - 6.0)))) + 9.0)';0.47096268359998383
10;'(((((x + 20.0) + 6) + x) + (9 / ((((x * (((((4 * (x + (((((-8 / (4 + (((x + (x - 9)) + ((x + ((-6 + (4 + x)) / -6.0)) / (x * ((486.0 * ((x / -9) - (x - 9.0))) - 6.0)))) / (((4 / (9.0 + (x + 1.0))) + 6.0) / 3)))) * -5) - 1.0) / (4.0 * (7.0 * (((x + 4) + x) - ((9.0 / (((x + x) + (-2.0 * ((((x - 9) - x) / x) - ((9 / x) - 9.0)))) - 0.07060420909708079)) - -5))))) * (7 * (x * (-1 + (-1 / x))))))) * (x - 4.0)) * ((1.1428571428571428 * x) / (((x / -9) + 5) + x))) / (x / ((((2 * (-7 * x)) / -9) / 1.5) + x))) / x)) + (((6.0 + (12.0 / (-8 * x))) * (x + 5)) * -1)) - (x - 8)) / -4))) + ((5 - (x / -1.3333333333333333)) / -10.0))';0.43970397090533386
10;'(((((-4 * ((-2 / (x - 1.0)) / x)) + (10.0 + (x - 8.0))) + (-5.0 + (6 + x))) + 9) + 12.0)';0.46994494721511654
10;'(((((((((5 - (x / ((9 / (x - (((((((x * -5) * ((((-42.0 + ((-8 - x) - 33.0)) * (5 - x)) + 0.5289795918367347) * -2)) / -5) * -0.375) - 1.0) - -4) / -4))) * -3.0))) / 5.0) * (x / (x * -0.16666666666666666))) / x) / (2 - ((((x - 1.0) - -42.0) / 0.875) * -8))) - ((-1 * x) - 21.0)) + 2.0) + 2) + x)';0.45212013326387546
10;'((7.0 + ((x * 2) - (-5 + x))) * 2)';0.47181617395284026
10;'(((((7 + x) + 9) + (((x * (x - ((-6 + (-5 + (-1 * ((x / (104.0 / x)) - x)))) + 4))) - 7) / ((-7.0 * x) + (1 - (((7 + (-7 + (11.5 * (-4 - (-4 / ((x / (-8 * (-3 / (((x / 63.0) + (((-8 + x) - 2.0) - 8)) * (((((x / 5.5) - -2.0) * -6) * ((x + ((x - (4 / (x - (-5 - ((4 / (8 - ((((x + 7.0) - ((6 / (((-5 - x) + 6) - 5.0)) * -9.666666666666666)) + (-2 - (x + x))) - (x * -9)))) / -17.0))))) - x)) - 5)) - (x + x)))))) - 4.0)))))) - (5 - (((-2 / (x + 15.0)) - 40.5) * 8))) / -14.0))))) + 9) + x)';0.44443684854981846
10;'(((3 + x) + 21.28125) + x)';0.4713136553001454
10;'(((33.0 + x) - 8.625) + x)';0.4714164924186171
11;'((x + 126.0) + ((x + (-2 + ((-7.875 * x) / (3.0 + (-6 - (x / 8)))))) * 8))';0.5014698518974865
11;'(((((((6.0 - (-8 - (x - 3))) + 5) - -84.0) * 9) + 2.0) + (14.0 - (x - 18.0))) + 2.0)';0.49835988487480165
11;'(((((((-72.0 - x) * -10.0) + ((56.0 - x) - 9)) + 56.0) - (5 + x)) + 56.0) - -66.0)';0.4983227002805805
11;'((((8 * x) - ((x - 7) + (x / (x * (((((-1 / (x + 6.0)) - -5) + (-1.0 / x)) - 8) / x))))) + 507.0) - -498.0)';0.4980856495461667
11;'((((72.0 + (((26.25 - (16.0 / (7 - (4 - ((2 - (8 + ((x / -7) + 9))) * (((x * (-3 / ((-5 / (x * 11.0)) * 0.3333333333333333))) / ((6.009920634920635 + ((x * 4.0) * (7 + x))) - 7.0)) / -6)))))) - 3) + x)) * 8) + x) + 7.0)';0.49804400509689656
11;'((((9 * x) - -48.0) + 648.0) + 75.0)';0.49975179421280125
11;'((((2 * (10.0 + (x - (x / 2)))) + ((9 / (((x - (x - 3)) / -5) * -8.0)) * 36.0)) * 9) - -1.6363636363636365)';0.499593714748403
11;'((((((x + 76.0) * 9) + 76.0) + (((3 / (-3 / (x + (-6 / x)))) - 5.0) - -9.0)) + 76.0) + 76.0)';0.49854569430787143
11;'((((((((x + 74.01587301587301) * 9) + ((((1 - x) * -1) * -5) / 5)) + 0.16666666666666666) + 74.01587301587301) + 74.01587301587301) + 74.01587301587301) + (x / (((x / 6) - 20.0) + (-46.375 - (((-4 / (x - 6.0)) + 0.5) - ((100.0 / (-5 + x)) / (-1.4285714285714286 * x)))))))';0.4967763559789982
11;'(((((-4 * ((x + 8) / x)) * (((-14.25531914893617 - x) - x) - 61.0)) + (x + 1.6)) + 54.0) - 1.0)';0.5029726932055116
11;'(((((9 * (x + 4)) + 356.0) + (0.75 + (163.0 - x))) + 356.0) + 30.0)';0.4983064320206087
11;'(((((x + (((6 * ((2 / (((2 - x) + (((x / (x - (-1 + x))) * -3) + 4)) * ((((-6 * (x - 6.0)) / -3) * 6) + (-7.0 + (4 * (x / ((x / (-8 / (6 + x))) - 6.0))))))) - (x + 6.0))) / x) * -7)) * 2) - -8.116666666666667) * 5) + 60.0)';0.502323445049414
11;'((((((4 + (x + 11.0)) * 9) + x) - (-3 / x)) + x) + 11.0)';0.5052779199435853
11;'((((((((x + 63.0) / 0.10869565217391304) + 63.0) + 63.0) - (x + 8)) + 63.0) + 63.0) + 63.0)';0.4987907235787077
11;'(((9.0 * (47.0 + x)) - -202.5) - -202.5)';0.4995921778360141
11;'((((((5.0 * ((x - 2) + x)) + (16.0 / (-5 * (x + ((((((((-7 * (x - (-4 - x))) + 12.0) - -1.125) + x) / -2) + x) + ((3 / x) * -6.0)) - 6))))) + x) + 5) + 24.0) - ((3 / (-16.0 + (((x - 9.0) * 7) / 0.25))) + (((((((18.0 * ((-4 * (((x - 1.0) / (((-6 + ((x + (x + 70.0)) * -2)) - x) - (x * ((((x + (-0.6111111111111112 + (6.0 / (x - (((x / 3) - (-1 / x)) - -7))))) + (((-9 / (2 - (((2 / x) + (5 + x)) * -411.0))) + ((x + 4) - 2)) + (5 + (1 - (-6 - ((-0.4 / (-3 / (15.0 * x))) + 24.0)))))) - 7.0476190476190474) - 5.0)))) - (5 + (-14.0 + x)))) * 0.2)) + x) / (6 - (8 - (-7.0 + x)))) / -5) + (-3 * (1 - ((x / -2) / ((5 + (x * 3)) - 5.0))))) * (21.0 / (x / (x - ((((x - ((2 / (((x * x) + ((11.0 + (1 - x)) * -3.5)) / (((((x / 0.7777777777777778) - -7) + x) * 6) / (x - (-8 - x))))) / -9)) - x) / x) * -7))))) + 9)))';0.505257060723103
11;'((((((x - ((1.125 - (x * -10.0)) / (-0.1111111111111111 * x))) * 9) - 2.0) - x) - ((1.125 - (x * -10.0)) / (-0.1111111111111111 * x))) + (6 / x))';0.49871110902751553
11;'((((x + 82.66666666666667) * 9) * (1 - (x / ((6 - x) * (6 - x))))) + 82.66666666666667)';0.4995803649456776
11;'(((((((((((x + 65.0) - -4.0) * 9.0) + 65.0) + 65.0) - x) + 54.0) + 65.0) + (((-0.044444444444444446 - x) / (x * ((x / 9) - 3.0))) - -5)) - -4.0) + 65.0)';0.4983028540895964
11;'((((((2 + (x + (6 / x))) * 9) + ((0.0 - ((4 / ((x + (((x / (-0.5 + x)) / -1) * -0.4444444444444444)) + 8.0)) + 6.0)) / 64.0)) + (8 * ((x + (((x + (-8.166666666666668 + ((((2 * (2 + (1 - (-8 * ((-9 - x) + 6))))) / (x + 5)) + 3) * -5))) + 5) * (1.0 + ((9 / (-1 + x)) * 5)))) / (176.0 - ((x + ((-2 - x) + x)) + 7))))) * (1.0 + ((9 / (-1 + x)) * 5))) + (x + 14.0))';0.47335228165948456
11;'(((8 - (-4 / (1 - (((2 - (x - (x + 4.0))) * x) / (-5 + (((-3 - x) - -1) + 9)))))) * (-4 + (63.0 - ((((-20.0 + ((x - ((x / (((7 + (-1.0 + x)) + ((6 + ((-4.0 / (x / (0.1111111111111111 - (((((2 / (x / 6.0)) - 6.0) * (4 + x)) * x) - 18.0)))) / -9)) / -4)) * 4)) - -341.0)) + 7)) / 6.0) - -1) - x)))) + 8.0)';0.4981039875718118
11;'(((9 * x) * (8 / ((x + 7) - 6.0))) * (8.0 + ((((7 / ((-14.0 / ((((x * -11.0) - 2.0) - 0.25) / 5)) - 7)) - 6) - x) / -9)))';0.5014536902577136
11;'(((163.66666666666666 + (x + (9 + ((x - 5) - -2)))) * 4) + x)';0.5006101385960704
11;'((((((x + x) * 6) - x) + (((x - (((((3 * ((-7 + (((x + 5) * x) * -1)) - ((x * ((7 - ((2 * ((x + x) / -3)) - 12.0)) / 30.0)) + 0.7777777777777778))) / -10.0) + (2 / (((((150.0 / (x + 2)) * -7) + (5 + ((-46.0 + (-4 / (9 * x))) + ((-6 / x) + ((-7 - ((x + (4 * (4 - x))) - 9)) * -4))))) / (-2 * x)) - (x / (x - 4.0))))) / 12.0) * (((((6 / ((-4.0 + (5 + ((1.2 * x) / -4.5))) * x)) - 3) + ((9 + (-9 * ((x / 6) + x))) - -5)) * ((-40.0 + (8 - x)) / x)) / ((((-9 * x) * 5) / x) - (-1 / ((-4 / x) / (((2 / (x / (x - (x + ((x + 3) - -336.5))))) - -3) * -4.0))))))) / x) + ((1 / x) * ((-3 / (-2.0 + x)) - (-2 - x))))) - (x * (((10.0 * (-8 * x)) / (-2.625 / (-7.0 / x))) / x))) - x)';0.4851766012194045
